ID,Zygotic_r1,Zygotic_r2,Day7_r1,Day7_r2,Day14_r1,Day14_r2,Somatic_r1,Somatic_r2
AT5G40230,179.785069,159.2630083,50.76608156,47.54694804,117.9054979,130.2241112,116.5252827,133.2141197
AT5G40250,390.5491892,336.0895056,388.0158632,478.9448681,603.0103334,670.8099962,642.8631088,617.8582077
AT5G40290,18.3517362,12.89851224,2.541667068,9.653091312,9.191585149,5.059393435,4.122623662,14.93400833
AT5G40300,400.6810096,383.1304097,1251.41759,1440.318748,1440.299505,1496.472923,896.9867946,888.4232426
AT5G40260,39.78818994,45.21269978,34.9069893,33.48956434,5.772008961,37.74141052,25.16438216,34.82217492
AT5G40155,45.20779381,123.7813739,2.593085251,20.14791611,2.147198723,2.499948658,0.742952736,1.347216907
AT5G40270,105.6984941,97.12229184,78.20384671,147.3860483,100.8083524,122.0546363,236.9873218,178.5875969
AT5G40160,226.3963186,314.5984885,508.0495333,423.7688739,230.5645679,212.7178507,239.1397746,242.8933239
AT5G40280,290.7338479,261.1239629,240.435808,329.7392617,337.9167,294.3081666,368.9589436,322.6226135
AT5G40210,48.78525266,31.58499079,44.9780376,26.82156145,33.45215474,52.85091971,62.16672908,59.51029013
AT5G40320,58.68150549,49.81879498,6.054856209,2.324118771,27.17906832,5.175515982,92.84421706,41.23212137
AT5G40330,8.067175716,4.368263895,1.508538922,3.507027627,3.919405624,1.636190787,5.453898337,28.80292926
AT5G40340,191.1524506,126.4815645,58.46240731,95.40684462,51.13669381,47.21537489,91.26642503,49.35066604
AT5G40380,1.756930712,3.058275767,2.051102873,1.671284367,2.766727897,0.939917418,4.339532144,3.899869232
AT5G40390,119.7039728,79.92095241,139.8407809,97.79749118,334.6642878,286.9517592,856.1909821,725.212861
AT5G40410,9.49181108,35.92502339,47.24253674,33.60876075,39.01517145,40.46948209,24.94851841,35.61587087
AT5G39620,3.988494022,9.788756271,54.86081637,17.81108156,16.61978865,17.17165498,11.4843217,14.02069019
AT5G39700,10.27739943,3.034911538,4.614618923,27.49102519,30.92820214,32.44480368,10.76746367,23.62891315
AT5G39660,385.366881,222.2885258,153.3361077,128.3734714,353.0151048,336.6978202,472.8898139,588.0944263
AT5G39570,3576.342286,3134.109122,4545.263551,4489.142757,5428.351605,4122.83151,4356.08891,4333.314334
AT5G39670,38.23989881,42.7821728,57.07387835,82.79946412,54.54361644,52.28989775,48.23710153,41.82942157
AT5G39780,15.09220329,22.38845193,12.26788692,13.30309472,17.22382225,13.82620338,4.007771141,6.958017177
AT5G39810,27.90567186,4.342439289,6.017278288,25.88661275,16.32268809,46.19335437,7.25406365,16.15284572
AT5G39820,110.0782584,120.8004508,295.3501827,235.7962188,166.7317347,252.5066756,18.44978916,18.26678639
AT5G39830,376.4887596,403.468112,224.8861036,324.5697639,266.7422443,263.8039122,392.3669035,263.6716062
AT5G39760,141.3796389,107.1765708,128.1064479,100.2617686,72.26421019,60.12517392,305.3712763,160.9107049
AT5G39785,78.21059504,71.00480676,96.72202137,82.57500313,36.12544206,66.87250416,102.1052093,90.90651823
AT5G39800,681.4995205,678.8887596,994.8296578,848.2349768,466.1417473,642.7177267,782.4737904,591.6917031
AT5G39790,399.7988088,399.1042274,278.1430731,329.7119579,201.855079,175.3359588,174.1988629,194.6886509
AT5G39840,24.8606361,39.88970681,72.47585833,160.0137635,153.8131778,163.7551342,132.5218529,79.32733919
AT5G39850,1442.420674,1431.668128,5819.440594,5096.190544,3870.265316,3825.807152,2088.34627,2653.184404
AT5G39870,0.480501817,1.023866357,0.698869523,6.849515961,2.568420512,14.19544832,0.735813389,1.525888063
AT5G39880,3.307860878,17.23470649,12.97074973,2.37809504,2.202891928,0.744505537,0.448811846,1.191788924
AT5G39900,68.67979426,84.58717882,139.4368387,202.7602179,121.7510418,184.5626147,174.2863099,84.49370336
AT5G39910,6.573062102,1.775356002,15.42246395,3.922854427,3.225787877,15.20251695,2.142549001,18.78325377
AT5G39930,1.416603667,13.19449996,29.75503115,14.32715263,41.00385961,45.13817985,12.00505667,7.110767692
AT5G39940,146.4119285,316.5741835,162.5816877,283.162376,343.0671229,377.1799499,199.1165719,268.8372738
AT5G39960,139.9770809,184.2136238,427.1187801,432.9967749,335.1517507,312.4481637,252.5115599,229.8443112
AT5G39970,6.559249868,2.212586856,69.60396017,87.76634258,50.74138405,13.15305171,145.3942773,149.0647997
AT5G39980,106.5332811,92.1636027,69.87524264,72.94974579,66.94287234,89.36093792,93.42663773,101.1259645
AT5G39990,274.7909904,412.437497,443.8622658,607.2358915,674.9686265,614.0406554,623.7735638,374.1165038
AT5G40010,1.2978288,15.13279894,2.241470895,3.026144724,4.023822108,1.29128116,1.081707914,11.04603022
AT5G40020,4.441076766,4.887772863,3.922314958,4.420386801,16.60464494,4.907990179,15.01897592,29.31418846
AT5G40030,207.5616181,286.6013993,122.6007576,108.8218771,111.6882307,127.2898137,130.3198251,81.5709649
AT5G39730,533.6473184,446.3076843,519.1961047,587.1915132,1180.652295,718.085984,1142.268269,747.0480318
AT5G39590,630.4166528,458.1562952,1242.774605,1190.371137,1164.853886,1281.434035,1700.485601,1715.642906
AT5G39600,719.2129399,698.2958221,1425.898331,1322.302054,1172.073925,1306.358674,933.528294,1237.170154
AT5G39370,26.66498736,10.99721142,15.51533326,10.86939615,22.31971338,52.20984497,16.10589796,36.0660841
AT5G39380,39.48356555,32.81937474,30.07105733,24.09115873,34.48295208,34.10185729,34.09184679,27.75085289
AT5G39390,7.093059085,4.451783323,78.2628,7.463573491,3.989247792,3.136978734,2.851582456,2.284813062
AT5G39400,21.12041916,22.48420463,31.59754031,20.81852075,3.851587339,7.6404998,10.51369399,33.92042797
AT5G39420,12.53267841,5.51515526,1.456423018,1.471880634,1.836693507,1.81763268,0.418011257,6.577455533
AT5G39430,3.621493808,5.874874966,23.13922827,1.292914651,1.844296944,3.655064559,8.60546839,7.563469663
AT5G39440,28.17777828,31.62278747,35.4420381,18.45894066,23.78515714,27.66402573,11.6664754,16.07852991
AT5G39490,1.240228233,6.335033779,13.69713619,5.641458281,1.03640288,1.725419103,0.934463892,3.105584839
AT5G39500,511.3432432,569.6204057,562.1441246,629.509305,450.2504834,555.8702968,560.9774457,547.3954969
AT5G39510,2104.012874,2367.205537,2015.586225,2166.628691,2015.40523,1787.812155,1972.97631,2327.091124
AT5G39520,175.4054466,84.58303761,67.26609262,15.87842136,21.82883204,24.71061835,14.85568937,50.01879825
AT5G39540,4.673741592,9.69739759,12.99759113,0.991182418,6.790598626,0.859270474,0.614491382,2.395452322
AT5G39410,1781.618327,2752.543736,2087.454075,2408.529397,2363.541574,2116.353742,1300.39476,1933.127184
AT5G39550,163.7770292,297.0857579,91.7101803,103.0677843,157.9772923,161.0353743,226.0857505,103.1566284
AT5G39560,42.0035539,29.87149938,54.43533939,30.64089712,13.94904431,32.66047814,16.54020024,21.43982364
AT5G39580,18.59472786,19.55583678,138.9780559,175.7670073,145.6604309,131.2265777,25.28464297,66.85379101
AT5G39630,3.315701181,15.09144333,31.70840007,24.13815856,7.408795047,17.90936329,3.923455208,45.96644511
AT5G39640,6.371204179,28.8912094,5.293582093,25.05668986,7.718760265,54.50899409,1.270186642,7.370190966
AT5G39680,39.27558038,22.91156281,61.95240308,49.31268031,57.92341095,48.64220614,52.54046937,35.39134649
AT5G39690,14.94153911,16.82226315,9.36088737,9.214500879,18.57446604,11.32283524,11.10845694,34.64523613
AT5G39710,120.4203318,87.44683159,181.7408577,197.8278736,207.4923636,210.3150378,218.8787192,175.8370651
AT5G39720,1.697047689,1.981853006,386.8896315,196.154565,96.62824566,79.04655926,37.24361822,694.3770087
AT5G39740,5356.69982,7636.657429,7613.232454,7814.420541,7840.926203,6891.237361,5879.565335,5658.9614
AT5G39610,252.6045509,146.1878746,64.89575073,51.79242263,80.30214559,90.93774451,154.1880968,179.7748314
AT5G39650,7.555757633,1.962711694,2.449951647,2.291187771,11.56489999,2.717840974,2.212472047,2.260045092
AT5G39320,206.8511934,297.3195552,417.2731796,418.1457869,527.493695,614.2823853,720.8454954,441.7752262
AT5G39350,66.2622184,90.22668765,110.3940553,149.3842468,148.0971059,183.7921645,119.7937324,117.4201445
AT5G39360,322.8153496,401.9057662,383.3760694,173.9879375,206.3437991,340.4024143,165.1374637,398.9540107
AT5G39210,113.5695116,138.1612316,46.11042479,39.489219,1.491839439,3.025191407,18.7424878,38.37362832
AT5G39340,485.5081303,337.3966739,788.3198512,899.0733012,838.0898012,671.8495849,1406.429786,1628.018915
AT5G39190,4248.261514,2089.961438,3.094691281,0.484892802,18.37821358,13.60294856,5.241022913,15.3708649
AT5G38890,201.9417015,343.370012,2110.432575,2377.048238,1274.483544,1383.321069,996.4289302,592.3796669
AT5G38910,2.474173997,3.490356592,6.44095424,2.383202567,1.271963263,7.949742315,4.001657731,10.50230883
AT5G38930,4.512705395,1.070311623,0.633486212,7.260288123,1.707235802,0.948830904,0.32708634,20.53204196
AT5G38950,2.849692674,9.079692414,5.340256213,1.857216186,5.170043121,1.765923556,0.855966045,11.63130692
AT5G38960,36.50128089,45.09118109,36.17780742,41.40651751,2.808327772,32.94515974,10.76605609,49.16667865
AT5G38990,44.63371279,12.18021211,22.63126387,9.1810986,20.5070861,4.453750365,54.32477402,10.50175883
AT5G38900,54.80155035,38.12061141,122.90416,139.2239793,48.04864232,64.83796496,143.6395604,114.4646884
AT5G38980,98.96398577,70.92854646,45.47134937,17.4263678,11.34776805,28.95401147,1822.506102,864.2833309
AT5G38895,105.5609645,129.6696353,268.0755312,258.3748313,287.2322656,300.6115033,340.1784216,371.9400239
AT5G38970,20.24720979,17.49258363,4.185977455,2.843422927,16.42638444,3.929450554,17.97223315,11.97644676
AT5G39020,9.636947966,1.823678962,4.253750164,13.02502166,11.20401237,22.66953696,13.89292578,31.32855123
AT5G39030,9.91855412,24.73604936,12.27665965,3.297042003,26.81681092,11.71785563,2.066308134,44.21053061
AT5G39040,358.9172235,358.4405505,618.4356169,524.5896042,456.123935,365.433509,363.8087859,524.2913826
AT5G39070,8.229101278,4.372119183,10.04971609,0.460976414,1.670728931,8.161895594,4.465093466,20.52613629
AT5G39090,56.0174625,28.98653623,4.631808361,36.54907731,19.23770821,31.90250589,5.133029217,18.95736003
AT5G39110,163.6524172,46.8248774,36.49577608,11.95480411,20.95906611,28.29518506,38.32702062,80.05406245
AT5G39130,1111.473095,658.9199716,1.025871488,5.587486405,7.720918693,0.42946959,0.26889385,3.675383096
AT5G39160,93.05500168,46.70588279,1.153044755,0.93883184,0.724119635,0.978827016,1.746880463,1.086990733
AT5G39080,15.24007588,7.442453846,97.75747356,121.1676923,57.20688659,61.01201482,54.45996162,90.40295443
AT5G39050,44.14488995,36.78673815,564.2858407,1001.54439,661.5902633,615.2542184,317.2760391,325.0516635
AT5G39100,52.42925899,51.63237351,7.814464029,13.15127929,11.3455587,25.80961697,16.83332591,31.55277124
AT5G39200,39.05339815,19.22454418,33.92042685,14.64975141,15.52849448,20.79212431,12.32907573,41.53779074
AT5G39220,775.7587481,545.7049527,141.7116669,187.2573458,42.64844634,50.57451804,34.67624579,258.8350368
AT5G39230,16.63456592,29.50231322,35.6587835,18.22125295,18.45954784,55.7645459,12.25758586,20.0055
AT5G39250,169.4983218,173.7653061,455.8573725,426.2819288,397.1482861,437.760918,408.3677943,276.2774931
AT5G39260,3.510783652,2.267472329,3.409826588,3.386911542,1.519420425,11.65154458,1.420295564,2.080144945
AT5G39270,8.951099835,8.243295341,1.694400295,1.013594416,1.430846087,6.212236973,0.883992811,5.511283119
AT5G39280,5.454976757,3.671268761,5.043474376,27.82409467,2.120595497,2.230617509,3.917498001,4.202574682
AT5G39310,9.390723015,5.718463676,37.6129626,32.02888461,4.116195444,31.38020265,1.955429404,12.22182401
AT5G38850,58.49655435,61.43200936,63.5499274,58.56001175,77.64600865,59.6326595,63.08451498,122.6568969
AT5G38870,79.59677959,60.75279076,94.69214242,87.47723475,50.54817868,90.5607407,34.42414361,85.19314357
AT5G38880,177.5808802,335.7955711,181.4236037,289.4703891,393.3467355,441.4209623,560.7825166,423.7249203
AT5G38370,40.85505367,31.77252339,15.02444165,7.349061382,22.79475937,19.13529404,12.8968115,31.24735769
AT5G38380,596.4131471,413.2051497,466.2049523,502.0219194,418.7819543,416.0216567,554.5028746,456.9854859
AT5G38390,28.53175582,46.57762415,21.44850868,18.26359071,3.296451386,4.926910347,14.69372089,43.936805
AT5G38510,382.3436421,377.4702212,150.2674318,150.4286913,146.1897695,170.2566363,225.1416907,261.6615175
AT5G38500,19.20296649,25.19328631,12.74427402,6.376761464,4.207529792,23.40806563,9.436254747,18.27085667
AT5G38470,3719.515598,3953.033959,4552.100622,3679.775888,3805.749658,3808.116787,3181.600738,2950.039729
AT5G38460,207.8926603,323.5502609,286.3439414,349.90224,245.2207876,287.7834894,232.6423354,290.1508376
AT5G38480,3863.202111,5379.144365,6660.043177,6348.953107,8017.594203,6802.676651,4333.495411,4231.066858
AT5G38530,455.6608509,396.8954699,5110.342639,3604.951042,3025.210005,2933.857874,1079.826662,2075.740542
AT5G38550,2.399917942,1.529994709,13.57519042,1.576570813,0.854031774,4.528370307,1.21017795,2.013715689
AT5G38580,18.55391651,7.944400647,1.964960323,2.318954307,2.504311918,3.036394263,5.033778726,12.28593542
AT5G38610,84.72170095,90.09851147,26.98776579,49.29958175,53.02068781,33.03697147,27.58350711,81.8117131
AT5G38660,1023.823462,634.5650599,580.9508493,679.1307069,509.4201848,517.9393434,529.7050613,645.2282519
AT5G38670,14.50104944,2.819300483,38.84624642,3.698787084,11.31727233,2.018524549,1.064589583,32.93281304
AT5G38690,174.1269085,191.592797,256.55554,229.1030917,169.2776336,161.2353594,339.8261903,236.1099745
AT5G38700,178.168321,146.9967259,139.4356215,78.37476582,50.97172324,58.08952237,13.79002216,6.124828315
AT5G38630,1178.840793,1350.060025,1698.495886,1841.898034,1873.900648,1645.655958,1777.842257,1542.711653
AT5G38520,3510.787826,3370.648414,103.5210288,34.55929005,43.12424498,33.85613894,525.3097838,523.9454793
AT5G38650,1971.85428,1426.172705,4151.918362,3818.560699,3349.036358,3128.196395,1947.775684,2249.534049
AT5G38560,344.9640247,438.2249996,649.142337,1047.120753,750.348298,676.4296591,785.5778132,625.4611269
AT5G38710,47.1312779,64.83730443,6.197716727,15.44027455,15.47456489,18.07534051,109.7787089,32.90300659
AT5G38720,246.6031102,238.8005997,512.5486809,593.6321406,294.1886921,299.4224313,444.6424774,368.2809856
AT5G38730,86.69269651,106.331888,167.060598,175.8368295,151.9236959,103.9224248,162.2556879,173.4855298
AT5G38750,9.719979793,37.17859264,20.25923869,18.96995516,24.65269101,14.61826207,18.79710784,31.42797297
AT5G38770,2.005893228,2.213413574,27.03683067,23.77679181,25.13946472,5.674216187,53.57835264,42.2566006
AT5G38780,20.61341947,3.84109592,241.2271346,236.8644032,103.2708855,160.7733722,210.6702244,321.9919511
AT5G38790,62.66269681,127.8697022,15.38722683,4.734444176,2.082175229,6.031225202,14.54942072,24.79284445
AT5G38800,2.31675853,14.34804869,2.863867927,2.257018241,7.187080957,40.82629896,14.70494443,33.74112062
AT5G38820,66.63016949,89.63488989,131.4541987,70.85141257,58.99509982,74.6192834,104.1651426,94.33788465
AT5G38760,2.715760054,8.17634404,2.057766907,9.897510611,1.144516599,7.176071168,9.539089305,4.602577055
AT5G38830,1235.232552,1136.402198,962.4720298,1124.3075,1334.615025,1500.544231,1298.175822,1166.376562
AT5G38840,559.2805182,418.0286926,455.2073894,490.5882475,265.2261715,232.4667713,434.5681228,312.9815889
AT5G38100,3.682506417,6.922275028,26.96861019,3.833724791,19.37076601,6.622281412,3.34330573,18.94966077
AT5G38120,73.02079232,48.69536673,18.16343038,41.38514937,45.0183,61.59265901,14.31535639,8.635124866
AT5G38130,29.61168327,23.39936402,29.98748138,14.39148164,14.34394957,26.26493362,13.49232641,22.7422417
AT5G38140,746.4569794,714.5122513,174.9729997,266.6928284,242.6788894,222.6959862,427.2891285,388.9873347
AT5G38035,1.245625077,11.80480796,1.602497334,4.158501319,2.742119082,5.51869646,1.39241345,5.188836089
AT5G38110,223.8693916,355.7737296,713.4513834,811.1348079,1173.978542,960.9195166,1050.164609,671.2159409
AT5G38030,23.49413654,9.051740669,47.03869358,24.37441547,341.8782775,336.589551,753.0601924,445.5055616
AT5G38150,79.58001936,86.96249939,68.75807414,41.18081535,58.50620789,48.48583045,83.72701568,50.07047912
AT5G38160,22607.22985,14700.33909,631.9201328,379.0696662,89.51717825,75.70789956,19.60445415,255.7051294
AT5G38170,23939.60834,19788.66699,223.1460522,258.511255,124.0697668,125.2485745,1.139834125,118.0589299
AT5G38180,2808.923755,3355.228366,49.48777285,57.89960709,19.48090724,3.595847925,0.922550126,31.71264922
AT5G38210,22.55587934,1.140123985,66.63268804,76.00981757,27.6048836,45.60484418,132.8265004,99.18342781
AT5G38220,167.3701513,133.3767254,357.8412361,289.0742635,306.9193723,263.3361376,316.0068429,285.8191058
AT5G38240,38.41440552,29.48039836,48.3071631,46.69904127,22.11730627,37.60494838,25.14455088,46.84690599
AT5G38260,31.88216158,26.16075521,37.88155751,17.86353634,6.679492516,20.35665225,15.37124497,45.72289687
AT5G38290,221.8364225,237.4213947,157.0610239,189.1502575,110.4925237,133.2604409,83.19065701,113.3617235
AT5G38300,133.5866474,97.26434233,132.1286967,191.5347468,124.7522461,126.0629964,362.9640428,161.8885477
AT5G38195,10875.97347,8533.567132,141.4036498,48.60103937,29.78671457,15.12124386,12.36099285,321.2063818
AT5G38280,234.1085428,241.0856667,116.1766588,74.99438482,238.4344919,261.1754013,366.3770455,370.452619
AT5G38310,49.55641282,18.63872277,93.09501866,80.65330965,51.3331691,51.26756901,40.83723129,62.21532584
AT5G38320,5.845827844,24.37399748,31.67976904,5.855344427,9.551902887,39.56155597,12.47165642,10.515293
AT5G38330,3.497799079,2.137638302,1.840861043,2.927559938,1.700411465,3.410337311,0.565536578,4.327826808
AT5G38340,35.29079106,48.44269275,48.89606457,37.6388594,46.39720151,52.19276331,40.96087156,46.45335431
AT5G38350,29.13358234,22.45100922,59.56108492,24.97383403,29.41100451,30.55924072,66.22228927,71.12568384
AT5G38360,473.8095277,415.5188695,207.2519605,235.4865983,135.4102082,110.2666074,208.9940917,245.4508301
AT5G38400,4.898099207,2.957409162,5.012736976,3.04496246,3.298160653,3.847712908,1.843891299,5.269655829
AT5G38440,16.96737169,24.3670045,29.04741878,13.84657663,14.42693376,7.886638722,8.275620938,16.55819661
AT5G38450,66.40895488,61.37322682,95.38053328,63.20509101,37.69267269,46.68811563,90.85324053,144.2635088
