"header","Zygotic_r1","Zygotic_r2","Day7_r1","Day7_r2","Day14_r1","Day14_r2","Somatic_r1","Somatic_r2"
"AT1G14300",178.5341174,291.6047124,639.1221125,750.9923258,1706.726021,1560.496492,776.0337224,825.5162828
"AT1G01790",477.9640318,447.8462388,122.901215,144.1370646,89.57306682,92.52943943,453.4798102,358.8989576
"AT1G01630",97.64849923,110.8599601,365.2883796,409.3728486,716.1351339,579.8916274,218.1781399,182.6238137
"AT1G01120",867.0456961,713.9910084,332.632583,281.0073488,142.2857053,140.5872082,241.9941772,230.4861019
"AT1G01170",6906.446953,4118.655198,4967.199986,3454.429384,1224.933935,1254.961597,2864.645181,5327.815128
"AT1G01130",271.874155,191.0013866,136.4732217,103.5002432,33.9494955,63.59528698,40.08285598,74.0747379
"AT1G49750",72.54255655,67.8181859,8.051354168,30.08181682,8.831394558,7.261432027,595.2617301,208.2215409
"AT1G49600",735.6672969,1402.056348,2967.416619,3273.420333,4950.93487,5016.475544,3443.292182,3165.201798
"AT1G49560",50.37407516,50.16011222,105.8540003,170.434312,321.6393248,275.9370906,125.5213667,211.6778641
"AT1G49730",157.8300538,279.4084194,87.84297831,137.5900379,48.07458431,48.74749552,44.85993857,54.39199767
"AT1G49720",85.13733661,61.3847795,164.6954193,149.5115705,450.6965475,361.5307554,412.155476,518.7359628
"AT1G27740",4.675245573,12.09106031,10.36400744,5.265784992,44.48735885,37.9252476,16.14833589,5.866107592
"AT1G27730",3054.371329,2172.597637,2652.569437,996.3489241,350.9177462,364.9521901,563.501117,638.9767309
"AT1G18480",154.6937179,178.3195563,388.7225614,386.2823221,703.0997734,655.9694626,830.1366109,616.6090345
"AT1G47370",9.140090268,5.983124649,2.899861871,2.274325392,1.798478097,1.445482396,1.968767522,6.081412411
"AT1G32670",1.267544662,2.000793789,2.406392412,0.859323806,0.792064714,15.65043773,0.623306577,1.196137138
"AT1G32780",47.99446983,67.77079401,29.61537545,26.85945326,1.921276592,23.17254768,11.14469868,34.34374757
"AT1G47790",3.161917965,0.960303502,1.998741232,1.935808906,3.888792841,22.23473982,4.408777519,15.84348787
"AT1G76080",334.2502261,376.1552912,151.5591489,117.8780092,95.70866264,78.06015582,1095.910026,685.2704862
"AT1G76220",18.32129985,19.1212242,29.20934026,18.48446916,2.476420184,0.716077027,1.619963972,17.38557001
"AT1G11530",1065.395628,539.1103474,526.949599,338.6119399,125.1123219,99.4078953,509.6141778,2081.841302
"AT1G11590",2.66595812,28.54918798,21.47278538,1.499230025,1.982617856,1.986769136,0.231958489,4.310631255
"AT1G11370",3.523458818,23.59582975,2.465000308,11.72929471,1.386040405,3.189157719,1.003910486,2.460548606
"AT1G50610",1.198134187,2.300264394,1.899810445,6.79551682,16.19860628,7.262863229,2.087481413,1.42998632
"AT1G65080",29.04024583,35.11809231,92.98411559,103.1696118,135.6799639,145.3387789,60.41622952,115.1301895
"AT1G65860",142.4142537,48.43921066,42.86844237,26.45159728,18.36002469,8.619552652,254.7399154,194.6338951
"AT1G22440",100.2616584,85.23701185,338.0473225,348.0665125,1117.886257,1079.085539,1874.976361,1445.293369
"AT1G22430",1635.484544,898.9033095,455.5227325,367.3527624,57.33206289,70.22024152,165.8684632,406.0925407
"AT1G64560",21.87340468,29.44997455,25.76196016,6.801548444,2.772532223,4.958083896,16.86127343,31.5743537
"AT1G64470",54.10899603,62.00689952,92.94322814,69.04615016,468.8427176,413.64309,284.195965,99.28389714
"AT1G64510",2385.272697,3182.997635,853.6819508,878.734174,448.9249182,435.5283384,720.9495937,886.9239001
"AT1G64500",76.55099999,27.47752693,21.02784266,14.74396914,5.066136412,1.46228443,70.84602304,39.38624773
"AT1G37060",7.622844393,26.15960667,10.03239762,2.969259006,0.827460009,0.342608774,4.282153051,18.39870766
"AT1G33811",6.231511645,2.41383639,10.80541129,2.992938898,26.38783844,21.77350498,3.563155333,6.827984338
"AT1G33700",2399.985085,1958.465533,560.4613117,537.1363274,102.3776816,112.4983755,477.5115762,1355.776184
"AT1G33640",29.72082643,5.376632528,14.76726882,7.375236941,1.651373165,2.750326906,3.960428553,3.210532656
"AT1G35590",14.59987348,1.123913087,1.225006054,9.810459422,0.36598154,1.558757385,4.573264403,0.995382584
"AT1G35612",340.320228,290.4877294,437.2193422,358.1215871,1445.543037,1468.791394,832.0525747,767.3977656
"AT1G35680",6760.278572,5474.055315,2252.002541,2306.983338,1154.413935,1044.162033,2527.49897,2144.077965
"AT1G80090",4254.773304,2414.719884,1349.030321,1550.867511,437.0898843,423.5630946,13.42466642,1288.341703
"AT1G56110",386.8377892,420.5002617,1343.151101,1707.616922,2664.467319,3166.707631,2078.044811,1078.938382
"AT1G56010",21.33901575,17.77077571,11.27398815,4.254854212,82.64527149,96.66435693,242.942345,256.5716341
"AT1G59500",213.331144,396.3967488,888.6948164,1176.006565,2106.296173,2260.25858,59.18448041,59.55396956
"AT1G59630",38.58438147,23.67993966,16.50433504,0.89588099,1.076490441,2.493380196,2.176824183,24.23107331
"AT1G74970",1754.399725,2638.776964,622.3871008,655.4137127,353.35341,362.6788784,993.9904325,611.0105471
"AT1G74880",228.5258948,285.1651925,72.94506445,60.70298051,5.119065731,3.195974163,82.56612941,61.88361289
"AT1G77960",80.28272745,48.24913407,68.28506654,43.96567305,9.557138671,10.33501809,31.65798268,57.61153782
"AT1G77870",1.547500354,4.374904972,0.883480271,1.675198633,14.93229115,9.817891639,17.07242707,4.053520265
"AT1G70850",14.14556855,25.34899066,19.85666294,7.998967317,88.89979233,99.63658366,2327.87689,1265.442849
"AT1G42375",4.086661434,5.639347525,4.351012104,3.707413043,2.140719668,53.10959782,0.856093179,5.507132382
"AT1G68650",185.0391244,205.738645,49.49340043,51.20994456,27.32481548,18.91068961,258.2576435,275.5221822
"AT1G68670",108.3135066,79.36847667,375.4185265,300.0392424,644.6328967,559.251258,1857.065723,1360.053441
"AT1G70760",98.04938223,110.6802455,55.55077209,37.32300303,15.45265797,23.00076488,27.50466735,113.3464684
"AT1G70985",341.7801612,138.5663486,717.0254861,368.8217309,47.12960232,14.72669466,2.544003318,886.9440115
"AT1G27650",452.4252179,313.2193139,171.8993136,236.2765993,1538.372386,1686.118695,1129.292237,799.4268193
"AT1G70820",29.5060875,12.98387211,21.77848562,3.252338408,2.881638563,1.31394928,6.277265751,14.81756579
"AT1G70810",773.1005507,611.9310668,1239.09941,842.1781174,74.2062611,29.25982031,125.354929,888.317495
"AT1G64100",3.545270843,2.690393074,10.29436205,2.698027001,6.359778102,21.64143114,23.86814865,3.644870112
"AT2G48150",2.587473714,3.815049064,7.200218364,4.744739692,21.59219888,24.05631769,12.97786828,4.591520684
"AT1G73060",2044.405266,1696.83861,681.849909,752.1671305,468.1935323,438.9950429,577.693278,883.6842555
"AT1G49540",130.0860675,118.3117933,300.6067327,362.4897508,803.9578628,710.9763103,735.4055573,489.0831907
"AT1G49500",54.7694297,23.21003586,149.7410139,88.98992073,195.1470847,195.5088097,1397.729911,1619.459907
"AT1G50320",1859.529812,1734.711158,581.2546562,479.9148852,383.6616792,321.4006166,686.5141758,669.8372525
"AT1G23450",0.840233038,7.791076179,21.35967439,2.441128135,30.66176808,25.34871414,2.420581079,15.0027934
"AT1G47610",94.96067112,181.9818125,51.78130857,47.97218829,22.32087687,42.73571867,17.60598053,55.82704432
"AT1G47480",5.545399332,4.116264033,11.7259506,3.948181502,131.2948516,95.79052836,122.5296162,50.95497431
"AT1G49250",3.655991908,18.39801466,5.001104482,6.375378021,3.035613654,1.706129543,2.101956079,15.84833485
"AT1G50160",0.658628481,1.033579566,0.955762988,0.920110657,3.715893392,61.32460249,0.94931004,1.292995504
"AT1G11220",110.8956387,176.8821676,67.4930967,65.31801896,23.70737281,35.40901053,100.467391,48.09770229
"AT1G11170",1471.515852,1059.594399,367.6072262,485.4608076,173.6998371,155.591904,51.46272653,234.4989546
"AT1G11130",17.47958697,49.55397834,84.19370334,138.9655905,213.2177774,208.0912084,55.83914375,53.97048858
"AT1G21810",158.3651747,161.3385717,83.07867245,134.4093462,24.33204202,38.22578765,232.3869994,172.7570252
"AT1G21670",412.4693818,482.4855959,165.3289505,140.9317896,100.1836811,101.9175472,241.9181425,376.6325878
"AT1G21680",347.518376,493.4787868,948.3633389,1170.19812,1807.197961,1758.498557,424.2253373,979.7842232
"AT1G17100",14534.02197,10685.48003,5315.176277,4133.563946,882.7333163,692.5088236,1163.007617,4739.263016
"AT1G34240",6.079254897,1.478227711,3.182366722,3.569287383,0.471423668,1.369089737,0.82510206,2.493605212
"AT1G15425",361.2947022,491.7482938,1274.276332,1382.123236,2428.130366,2275.567645,1167.402351,1175.169688
"AT1G31400",10.2668359,18.97756204,3.489204577,6.608034653,0.975818848,5.345160139,2.299583028,11.97637534
"AT1G31335",2135.421827,2425.48818,753.4187301,925.1416457,341.6620862,349.8156143,1419.633184,920.5457743
"AT1G34310",1068.701668,403.5002018,591.6003027,286.3231411,34.68448925,144.4842903,113.0191748,214.7507239
"AT1G34300",522.8923068,318.0240359,1117.832387,1199.486338,1769.337753,2001.685285,761.8382998,1033.672508
"AT1G15180",712.0454812,773.0167471,685.3646489,640.7963535,126.434173,133.8556726,23.33921331,406.6148428
"AT1G15150",1557.767665,1573.71116,473.314583,436.1515892,139.4199152,159.9027362,19.5334254,500.3861247
"AT1G15220",48.45936021,54.77589686,126.5466405,141.7202857,206.0777753,209.6640638,168.5975488,141.0919445
"AT1G15260",536.6166666,379.8504803,187.2727588,95.78787698,13.96185032,34.2485637,40.06569542,179.9845744
"AT1G14050",105.1266903,79.28773052,339.4389756,341.312897,413.5812344,395.7040555,212.0106022,172.1896229
"AT1G06620",17.76662823,36.16569524,22.99087152,18.19892507,155.9943011,151.645485,88.58967231,100.3812206
"AT1G14100",2.467076621,1.49370076,2.019394321,8.593481831,19.14490177,4.492536269,1.575107052,2.097250156
"AT1G14240",40.36250569,25.52858074,71.47796852,38.42505544,138.7926993,141.6326654,166.1026384,118.1773154
"AT1G76020",318.8007155,255.1385764,91.43890422,85.27362336,66.32612946,58.75516966,135.5447607,228.4673859
"AT1G16190",121.9039654,145.0426129,321.9105291,585.0935893,533.5293275,579.8184458,268.3330906,284.977833
"AT1G75800",358.0242099,532.9951345,1258.720464,1775.842603,4650.128412,1972.110268,1679.874719,1674.895139
"AT1G28640",381.2760787,216.3233126,157.2793688,128.2993319,54.86929356,57.43646672,13.00357647,231.4585833
"AT1G28570",60.16766783,1.602188631,68.97443167,66.78943965,126.9529771,132.8325398,1058.948355,752.0397539
"AT1G28710",290.2424358,231.2121486,136.973915,169.3666088,55.85329567,62.33223257,116.872464,183.8288734
"AT1G16310",11.84352914,19.31683473,6.486955277,4.465934584,66.49900224,59.66324064,300.5714831,235.0484747
"AT1G13000",61.46319135,40.41245883,224.2235871,177.6618077,263.1721804,230.2357851,201.4030554,157.8845682
"AT1G10760",741.0343384,937.2219569,2811.792635,2357.197343,3581.968658,3429.613708,2054.836747,2111.101032
"AT1G20850",5.230882515,9.052989102,22.74191378,10.15660425,52.55911505,67.34957529,238.2385077,305.6681408
"AT1G11700",125.5724406,82.55583238,32.8590935,39.91333875,15.34740378,15.21092213,112.4413966,52.7232841
"AT1G11690",3.555756286,2.135001527,3.821280871,2.368549368,3.0356646,21.53497028,0.811498909,16.65076504
"AT1G11600",13.05989744,15.29150506,48.19789447,27.94983504,98.00037622,111.4715828,34.45957785,10.77852243
"AT1G13100",2.521135637,24.4571382,6.23649347,11.84616713,3.132001997,2.644818806,35.38974278,58.73884283
"AT1G20870",578.2082122,610.9530054,326.646952,200.7908973,79.70396873,97.12623211,40.62772892,165.6429712
"AT1G64970",85.38393982,115.7421258,290.4317594,284.556641,838.8146556,891.2862706,322.2115007,400.5827525
"AT1G59700",1843.480683,1559.159542,481.7678985,464.8470798,347.9925172,277.8995862,190.5898417,440.1806133
"AT1G79530",328.0662508,586.9861573,1194.133074,1234.081792,2838.148881,3011.92884,1815.168475,1063.803625
"AT1G79470",220.2628624,207.8203498,336.7735704,442.8160261,1014.780525,1177.258432,707.3643713,476.9022234
"AT1G75540",210.8737934,248.5782202,477.8473295,681.3710196,844.0227104,1043.543865,718.9728866,702.9823555
"AT1G75520",39.45021119,25.87256972,180.9093065,65.32027695,382.8013005,426.9901823,254.1462349,137.4716208
"AT1G54190",27.51205437,30.67064174,23.58205798,3.599603118,6.47565821,3.781758989,1.421173593,43.08383379
"AT1G54420",3.293189078,24.80049451,6.616993151,2.862156205,3.471557459,2.027625617,11.87288625,9.653628085
"AT1G54430",2.211331003,4.327443107,4.537840317,7.82498341,16.29004776,45.46891816,6.496124663,2.501978704
"AT1G54280",66.05068483,33.51167647,7.607121755,21.28507282,5.067165137,17.66868149,21.49533132,13.85378149
"AT1G54540",8.200546502,4.264300021,4.28574553,3.933201141,16.90376937,41.21224823,81.59398086,100.4292577
"AT1G24010",14.29442244,4.088517686,17.705765,0.808985537,1.338137672,0.81776979,1.353233275,1.650756095
"AT2G17580",7.295751064,24.49377153,45.65497148,45.33017838,91.28256206,70.32757122,38.28298067,34.07328462
"AT2G17490",11.81765905,3.648190732,15.26175706,17.3872934,1.47388743,1.010769897,0.740753087,3.539349569
"AT2G17510",345.0716743,401.4755625,560.3003859,571.2007656,1452.284201,1541.773007,1099.902701,1067.590424
"AT2G27190",294.3025661,337.9931449,1105.70799,1094.208498,1628.340883,1525.57838,2627.998356,2272.913693
"AT2G05270",33.02958054,29.80672982,15.86729279,14.53873475,3.957171755,9.470786797,5.54001437,11.86895747
"AT1G65240",75.73203261,120.4836534,46.07200294,70.28830613,31.44729097,9.93214312,39.55460961,46.82550735
"AT1G78500",2977.314181,2148.003901,875.8118625,919.886248,287.1749881,284.415551,2.994665441,1011.613543
"AT1G78630",4516.947879,5120.127871,1998.138511,1727.404473,785.972769,729.7721696,1635.796898,1550.33668
"AT1G78580",1213.175467,874.038041,1599.270345,1171.69227,232.9765219,264.0886836,285.7383588,484.064954
"AT1G78660",61.81163891,59.67736553,155.5895663,181.2842211,287.5694984,241.8648179,522.6068073,275.1034819
"AT1G54070",13.85131828,4.73231459,3.599488522,2.876730526,1.431415293,2.610227596,1.17820822,2.530943435
"AT1G03010",1.03091452,2.141338955,9.845860993,2.782132244,24.53063744,26.85669828,110.2287167,117.3646552
"AT1G54040",3.019229082,1.948271032,4.808371803,14.6427377,15.31149693,15.72573553,3.758785047,3.344421049
"AT1G36100",6.948180333,1.455944823,23.31906093,5.483200235,14.01403185,26.62143715,3.869766944,28.07387356
"AT1G30710",12.29266757,37.03454957,5.197439675,9.46899817,1.110660949,2.543000404,2.750911742,1.463826077
"AT1G30610",855.7771272,715.2279004,470.4735836,487.7289395,180.316358,182.0506764,548.7640152,599.9790519
"AT2G16580",530.6025584,504.5925046,185.8924735,151.8236778,106.8607655,126.7089153,119.885609,237.2390793
"AT2G31360",1334.135336,2265.935677,4982.235017,5884.925438,9881.866305,8598.545708,3841.959363,4070.015696
"AT1G10540",449.9776242,573.830904,132.292659,138.976999,90.71103836,138.5047419,135.6871707,141.8388607
"AT2G11650",1.730645036,4.831181689,6.600507809,1.136602877,9.051455165,17.78263509,0.527183319,5.703806295
"AT2G14130",10.01637127,4.813011606,3.66976055,25.29929145,56.37380814,121.4676638,10.44424873,49.92960261
"AT2G36090",2.896849037,13.27417123,21.36316647,33.94273739,56.63940558,40.69342032,90.57585725,37.49195719
"AT2G11560",8.961710086,13.79325796,4.440963888,7.528411325,31.71797793,119.8068066,9.744516177,15.8898843
"AT2G01920",0.703735912,0.566109112,0.613594906,0.718279035,0.902091645,13.35108047,4.288939007,11.003711
"AT2G04300",2.110663452,0.459960012,1.16788797,1.24574449,11.52136937,1.603259036,1.079446864,5.08624983
"AT2G03820",593.8484905,1015.602142,1593.362898,2469.18362,4803.328341,5046.522124,2426.212952,2583.052193
"AT2G04970",13.98581152,1.38219687,41.26728636,1.627041183,19.29384397,50.48797325,1.850323133,3.789275081
"AT2G05000",2.748228707,11.22817734,3.067162011,1.211216611,1.847325469,0.556724249,1.683059851,20.8498543
"AT2G05020",12.19107118,9.991722908,4.745155758,4.963461361,3.238074585,2.107303613,1.278509126,5.295384887
"AT2G15140",5.814271616,4.61406466,11.71843816,23.53884781,35.75049953,72.31949373,2.461949045,51.83130027
"AT2G03850",6.036343259,23.66728772,25.15321998,27.98161854,71.63758593,52.29724436,1.335714124,6.554267293
"AT2G20550",92.41826382,37.01999872,164.7930567,160.6932759,456.1003839,370.5621932,536.8418878,576.0089989
"AT2G20560",620.3034076,795.2944537,199.4704773,163.6281662,100.9810071,106.4332884,79.59350073,18.49296728
"AT2G40200",23.43542496,27.23503442,60.05864509,70.91732421,118.0146101,128.9022205,518.258126,405.7595411
"AT2G04038",1.054491188,3.903835731,2.596961101,10.49026212,13.16220486,7.479231053,49.83642777,67.35167033
"AT2G04039",617.7033315,259.1374533,259.3212399,174.9407827,25.83751805,49.52183519,258.7575603,189.4547326
"AT2G31700",1.274994892,2.188668725,2.574412024,3.121865874,4.757641969,30.68680946,2.633624712,2.730099032
"AT2G28690",9.133141272,7.776287427,41.62952546,25.97194892,44.75509499,32.09791126,51.06303655,43.82090444
"AT2G28620",335.7257295,278.4724606,191.1739056,303.7541725,76.02701232,43.87662613,244.3587661,100.8756988
"AT2G28605",139.4491103,135.2513429,44.23431891,42.82589189,43.24100059,20.76773803,64.6704517,39.5420484
"AT2G31640",56.922996,72.37854761,74.88083711,107.9350404,299.9413612,249.9528267,300.1954687,114.6157428
"AT2G42600",4947.646081,4098.209061,2428.176668,2248.187819,1073.300241,1044.446236,1525.805351,2487.812846
"AT2G07673",2.655540223,2.803062605,7.296552376,2.801379477,1.947471501,95.61300247,2.068187472,6.264831125
"AT2G24920",2.960327326,6.931000941,7.529612978,1.576476486,6.303645277,51.5676538,16.50805475,20.45964294
"AT3G31900",2.129804844,18.5698871,7.878344397,1.886172534,2.118772143,1.108116725,1.531134869,4.092823188
"AT2G24820",2091.607192,2144.235624,700.4575803,671.4416234,297.8829752,382.7473274,515.9934458,918.9913076
"AT2G24780",7.643003515,5.254422455,2.687335158,7.356234208,1.47611354,1.046585196,1.473584232,12.58355724
"AT2G21590",29.36825494,74.71775252,114.2943586,162.3837569,232.6855818,190.9467556,50.84201794,34.78676438
"AT2G17120",3268.574826,3385.644071,979.7395997,933.1805354,809.956117,653.9385059,1149.791115,1491.817822
"AT2G01910",1642.051693,970.9621738,512.7134183,479.064979,355.2451404,271.1705629,832.5398761,904.7259578
"AT2G16330",1.574053078,0.5163332,1.703221248,0.707132492,1.268080819,18.50682637,0.649795971,4.200979851
"AT2G16270",319.6575721,542.161063,147.7281722,194.1408979,46.07670149,85.02520436,278.1508136,128.7484921
"AT2G04890",180.894301,169.3080436,451.2068868,454.466929,695.5359424,729.553155,523.9097947,522.5372645
"AT2G04760",1.134369505,5.089568848,10.10415508,11.84072295,0.801150683,0.674214892,0.521955892,6.838337935
"AT2G04710",17.28922667,0.874276603,9.02672797,1.403989539,1.194557658,2.325078691,4.967424811,1.274544102
