,z1_counts,z2_counts,o1_counts,o2_counts,g1_counts,g2_counts,h1_counts,h2_counts,t1_counts,t2_counts,b1_counts,b2_counts,m1_counts,m2_counts
AT4G16660,150.3003194,246.2460744,204.2848515,612.5759132,174.3941367,358.8859493,668.8278513,543.4682794,669.0979412,1212.855647,1116.940527,631.3921725,4.693459227,27.39165195
AT4G16670,97.9376275,58.98109567,174.1064076,258.9934927,13.16182164,20.36232336,36.23446598,35.03018376,45.91848616,70.12227507,77.53410096,46.40152449,68.83740199,38.15265808
AT4G16680,4.848397401,1.474527392,3.869031279,9.008469312,0,0,0,1.000862393,0,5.843522922,4.49473049,0,4.693459227,7.826186273
AT4G16695,2075.114088,1669.165008,499.105035,504.4742815,904.8752374,2780.729784,377.442354,546.4708666,429.6658348,463.5861518,362.9494871,311.553093,92.30469812,118.3710674
AT4G16710,265.6921776,299.3290605,682.4971177,997.6879764,309.3028084,165.4438773,107.1936285,124.1069367,268.9511332,149.983755,332.6100563,233.6648197,524.102947,444.136071
AT4G16720,3812.779716,6424.515846,18691.29011,20595.61297,57708.00696,27695.30507,14430.37608,15966.75776,26908.23289,18449.94971,10525.53513,6474.669864,2326.39129,1691.434508
AT4G16745,40.72653817,26.54149305,209.7014953,189.1778556,0,0,24.15631065,6.005174358,0,4.544962273,32.58679605,29.82955146,43.80561945,26.41337867
AT4G16750,2.909038441,1.474527392,9.28567507,6.756351984,0,1.27264521,0,8.006899145,9.839675606,17.53056877,20.22628721,1.657197303,0,0
AT4G16765,4.848397401,11.79621913,248.3918081,193.6820902,134.9086718,97.99368119,138.8987863,68.05864273,268.9511332,92.84708643,131.4708668,72.91668134,866.7254705,394.2441335
AT4G16770,113.4524992,97.31880786,65.77353175,74.31987183,0,5.090580841,21.13677182,13.01121111,16.39945934,17.53056877,96.63670554,543.5607154,314.4617682,265.11206
AT4G16790,6.787756361,8.847164351,7.738062559,18.01693862,0,1.27264521,1.509769416,0,0,0,2.247365245,4.97159191,14.08037768,16.63064583
AT4G16800,304.4793568,314.0743345,616.7235859,833.2834114,954.2320686,940.4848104,1302.931006,706.6088495,1266.038261,1136.889849,762.9805007,344.6970391,239.3664206,502.832468
AT4G16807,35.87814077,39.81223958,53.39263165,56.3029332,29.61409868,24.18025899,58.88100722,75.06467948,78.71740484,194.7840974,17.97892196,1.657197303,0,0.978273284
AT4G16810,429.5680097,619.3015046,282.4392834,198.1863249,32.90455409,11.45380689,0,6.005174358,0,0,0,0,0,0
AT4G16830,2115.840626,2472.782436,5049.859626,4152.904353,3352.974062,5819.806546,8804.975234,8323.171661,3332.370138,2847.743504,1848.457914,956.2028439,15133.27703,15871.50576
AT4G16835,0,0,3.869031279,15.7648213,6.580910818,1.27264521,19.62700241,5.004311965,45.91848616,14.28416714,2.247365245,0,0,0
AT4G16840,2.909038441,1.474527392,17.02373763,9.008469312,0,0,3.019538832,9.007761538,0,10.3884852,5.618413113,9.943183819,7.822432044,4.89136642
AT4G16850,4146.349457,3577.203453,2839.868959,1932.316668,1214.178046,822.1288058,640.1422324,757.6528316,396.8669161,460.3397502,355.0837087,303.2671065,161.1421001,196.6329301
AT4G16855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G16880,5.818076881,7.372636959,0,0,0,0,0,4.003449572,0,6.492803247,7.865778358,6.628789213,0,0
AT4G16900,159.0274348,117.9621913,101.3686195,164.404565,32.90455409,24.18025899,92.09593437,79.06812905,72.15762111,35.06113753,35.95784392,26.51515685,154.8841545,81.19668258
AT4G16915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G16920,0.96967948,2.949054784,4.642837535,9.008469312,6.580910818,0,3.019538832,3.002587179,0,1.298560649,4.49473049,4.97159191,0,0.978273284
AT4G16930,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978273284
AT4G16940,0.96967948,0,5.416643791,0,0,0,0,2.001724786,0,3.246401624,2.247365245,0,1.564486409,1.956546568
AT4G16960,0,0,0.773806256,0,0,0,7.54884708,2.001724786,9.839675606,4.544962273,20.22628721,1.657197303,1.564486409,1.956546568
AT4G16970,11.63615376,7.372636959,19.3451564,45.04234656,13.16182164,5.090580841,55.86146839,58.0500188,190.2337284,207.7697039,21.34996983,18.22917033,0,2.934819852
AT4G16980,163.8758322,100.2678626,157.0826699,274.758314,23.03318786,12.7264521,16.60746358,47.04053247,2538.636306,2575.045768,6015.073079,2986.26954,0,36.19611151
AT4G17000,207.5114088,181.3668692,229.0466517,346.8260685,391.5641937,542.1468596,1310.479853,920.7934016,639.5789144,589.5465348,156.1918845,11.60038112,0,5.869639704
AT4G17010,62.05948673,107.6404996,287.0821209,182.4215036,365.2405504,159.0806513,194.7602547,198.1707538,295.1902682,305.1617526,170.7997586,106.0606274,1090.447027,680.8782057
AT4G17020,31.02974337,20.64338349,408.5697031,162.1524476,62.51865277,73.81342219,280.8171114,543.4682794,377.1875649,351.909936,166.3050281,185.606098,156.4486409,156.5237255
AT4G17070,84.36211478,91.42069829,608.9855234,763.4677742,253.3650665,178.1703294,270.2487255,190.1638547,787.1740484,712.9097965,615.7780772,328.125066,10.95140486,22.50028553
AT4G17080,251.1469854,94.36975308,239.8799393,322.0527779,121.7468501,105.6295525,205.3286406,187.1612675,557.5816176,656.4224083,504.5334975,308.2386984,62.57945635,53.80503062
AT4G17085,227.8746778,215.2809992,103.6900383,51.79869855,187.5559583,271.0734298,137.3890169,233.2009376,373.907673,592.7929365,188.7786806,193.8920845,115.7719943,160.4368186
AT4G17100,49.45365349,58.98109567,442.6171784,551.7687454,42.77592032,38.17935631,105.6838591,71.06122991,150.875026,203.2247416,153.9445193,74.57387864,15.64486409,24.4568321
AT4G17140,521.6875604,333.2431906,233.6894893,331.0612472,88.84229604,192.1694267,312.5222691,191.1647171,455.9049697,383.7246719,473.0703841,391.0985635,212.7701516,181.9588308
AT4G17150,64.96852517,101.74239,278.5702521,340.0697165,88.84229604,122.1739402,371.4032763,256.2207726,613.3397794,885.6183629,738.259483,526.9887424,79.78880685,40.10920465
AT4G17180,170.6635885,212.3319444,302.558246,421.1459404,174.3941367,349.9774328,351.7762739,310.2673419,255.8315657,208.4189842,183.1602675,285.0379361,1189.009671,1197.4065
AT4G17200,0,0,0,0,0,0,0,0,0,1.298560649,0,0,0,0
AT4G17210,1.93935896,1.474527392,6.964256303,20.26905595,0,1.27264521,0,2.001724786,0,0,0,0,0,0
AT4G17215,0.96967948,0,24.76180019,20.26905595,0,5.090580841,3.019538832,2.001724786,0,0,2.247365245,4.97159191,3.128972818,1.956546568
AT4G17240,13.57551272,23.59243827,110.6542946,184.6736209,250.0746111,99.2663264,166.0746358,221.1905889,393.5870242,544.0969121,91.01829243,18.22917033,0,4.89136642
AT4G17245,0,0,0,0,0,0,0,0,13.11956747,5.843522922,16.85523934,0,0,0
AT4G17250,7.757435842,1.474527392,0,0,0,0,3.019538832,3.002587179,0,0,0,0,0,0.978273284
AT4G17260,167.7545501,187.2649788,429.462472,475.1967562,161.232315,81.44929346,356.3055822,379.326847,564.1414014,455.7947879,400.0310136,152.4621519,156.4486409,189.7850171
AT4G17270,28.12070493,61.93015046,297.1416023,324.3048952,207.2986908,105.6295525,181.1723299,261.2250846,665.8180493,699.92419,474.1940667,207.1496629,272.2206351,214.2418492
AT4G17280,18.42391012,29.49054784,92.08294445,92.33681045,6.580910818,0,0,2.001724786,22.95924308,13.63488682,66.29727473,29.82955146,4.693459227,1.956546568
AT4G17310,165.8151911,157.7744309,123.0351947,117.1101011,108.5850285,136.1730375,51.33216014,49.04225726,81.99729671,51.94242598,55.06044851,11.60038112,32.85421459,165.328185
AT4G17350,62.05948673,94.36975308,153.2136387,135.1270397,19.74273245,36.9067111,63.41031547,55.04743162,252.5516739,192.1869761,105.6261665,62.97349752,82.91777967,81.19668258
AT4G17360,0.96967948,0,9.28567507,9.008469312,9.871366227,15.27174252,10.56838591,8.006899145,78.71740484,48.69602435,41.57625704,6.628789213,4.693459227,0
AT4G17370,13.57551272,30.96507523,30.95225023,67.56351984,98.71366227,44.54258236,232.5044901,288.2483692,239.4321064,186.3434532,160.686615,81.20266786,265.9626895,115.4362475
AT4G17390,803.8642891,1192.89266,3783.138785,5857.75717,11792.99219,4762.238377,6549.379726,8662.464012,16960.32085,7508.277675,3563.197596,1740.057168,75.09534762,166.3064583
AT4G17410,210.4204472,204.9593075,160.177895,137.379157,102.0041177,293.9810436,697.5134702,465.4010128,265.6712414,201.2769007,212.3760157,218.750044,605.4562402,440.2229778
AT4G17420,436.3557661,423.1893615,1301.542122,1432.346621,753.5142886,730.4983507,1124.778215,508.4380957,446.0652941,324.6401624,325.8679605,321.4962768,1539.454626,1689.477962
AT4G17430,60.12012777,47.18487654,294.8201835,587.8026226,154.6514042,104.3569072,551.0658368,788.6795657,449.345186,335.6779279,348.341613,294.98112,40.67664663,55.76157719
AT4G17440,75.63499946,75.20089698,180.2968576,328.8091299,52.64728654,95.44839077,129.8401698,28.02414701,45.91848616,42.85250143,116.8629927,144.1761654,93.86918453,53.80503062
AT4G17453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17470,0.96967948,2.949054784,9.28567507,4.504234656,0,0,3.019538832,0,0,0,0,0,0,0
AT4G17480,232.7230752,260.9913484,428.6886657,612.5759132,69.09956359,48.36051799,75.4884708,50.04311965,6.559783737,6.492803247,6.742095736,3.314394606,0,0
AT4G17483,21.33294856,23.59243827,106.0114571,92.33681045,13.16182164,3.817935631,21.13677182,20.01724786,9.839675606,10.3884852,16.85523934,0,34.41870099,19.56546568
AT4G17486,438.2951251,430.5619984,701.8422741,783.7368302,812.742486,516.6939554,499.7336767,594.5122615,869.1713452,660.3180902,407.896792,265.1515685,56.32151072,75.32704287
AT4G17505,5.818076881,2.949054784,36.36889403,38.28599458,26.32364327,8.908516472,0,0,0,0,0,0,0,0
AT4G17520,1715.363,2963.800058,8358.655176,12454.20882,7818.122052,6731.020517,5561.990528,11497.90717,9551.045121,6775.240188,2587.84108,1478.219994,136.1103176,255.3293271
AT4G17540,17.45423064,17.6943287,171.7849888,216.2032635,98.71366227,78.90400304,101.1545509,72.0620923,278.7908088,347.3649737,116.8629927,81.20266786,18.77383691,37.17438479
AT4G17550,99.87698646,116.487664,776.1276746,1081.016317,411.3069261,218.8949762,1373.890169,1245.072817,3145.416302,3458.71629,5960.01263,2439.39443,1215.60594,2124.809573
AT4G17560,83.3924353,143.029157,454.9980784,432.406527,802.8711198,692.3189944,2551.510313,2677.306901,4831.280722,3853.478727,752.8673571,371.2121959,117.3364807,128.1538002
AT4G17565,0,2.949054784,0,0,0,0,0,6.005174358,0,0,22.47365245,1.657197303,4.693459227,10.76100612
AT4G17580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17585,0,0,0,0,0,0,0,0,0,0,0,0,1.564486409,0
AT4G17590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17610,176.4816654,200.5357253,492.914585,623.8364999,1006.879355,268.5281394,819.8047929,851.7338965,331.2690787,151.931596,31.46311343,28.17235415,175.2224778,180.9805576
AT4G17616,335.5091002,300.8035879,107.5590696,261.2456101,230.3318786,106.9021977,348.7567351,252.2173231,354.2283218,221.4045907,133.7182321,109.375022,48.49907867,41.08747793
AT4G17620,139.6338451,350.9375193,1131.304746,925.6202219,210.5891462,328.3424642,845.4708729,626.5398581,747.815346,710.3126752,567.4597244,725.8524188,596.0693218,400.1137732
AT4G17650,196.8449345,244.771547,868.2106191,1139.571368,687.7051805,299.0716244,472.5578272,241.2078367,633.0191306,557.0825186,551.7281677,573.3902669,694.6319655,889.2504152
AT4G17660,18.42391012,25.06696566,20.89276891,31.52964259,0,5.090580841,3.019538832,1.000862393,6.559783737,3.246401624,2.247365245,3.314394606,0,0
AT4G17670,1046.284159,318.4979166,38.69031279,139.6312743,13.16182164,54.72374404,132.8597086,85.07330341,42.63859429,61.03235052,17.97892196,102.7462328,0,4.89136642
AT4G17680,0.96967948,4.423582176,3.095225023,0,0,1.27264521,0,0,6.559783737,4.544962273,41.57625704,14.91477573,0,0
AT4G17690,0,0,0.773806256,0,0,0,0,0,0,0,0,0,0,0
AT4G17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17718,0,0,0,0,0,0,0,0,19.67935121,9.739204871,2.247365245,1.657197303,0,0.978273284
AT4G17720,11.63615376,35.3886574,301.7844398,256.7413754,644.9292601,468.3334374,332.1492715,443.3820401,646.1386981,549.940435,156.1918845,56.34470831,7.822432044,16.63064583
AT4G17740,25.21166649,33.91413001,263.8679332,387.3641804,171.1036813,48.36051799,267.2291866,296.2552684,869.1713452,634.9961576,294.4048471,160.7481384,45.37010586,69.45740317
AT4G17760,0,10.32169174,78.9282381,90.08469312,46.06637572,55.99638925,282.3268808,213.1836897,101.6766479,177.902809,28.09206556,4.97159191,4.693459227,6.847912988
AT4G17780,0,0,0,0,0,0,0,0,0,0,0,6.628789213,0,0
AT4G17790,330.6607027,284.5837866,1436.184411,885.0821099,664.6719926,498.8769224,1023.623664,941.8115119,3866.992513,3506.763034,16756.35527,13338.78109,1192.138644,1785.348743
AT4G17800,16.48455116,22.11791088,13.92851261,4.504234656,13.16182164,15.27174252,16.60746358,23.01983504,32.79891869,33.76257688,4.49473049,3.314394606,4.693459227,0.978273284
AT4G17810,0,0,0,0,0,0,3.019538832,0,354.2283218,445.4063027,395.5362832,127.6041923,12.51589127,17.60891911
AT4G17830,22.30262804,25.06696566,571.0690168,639.6013212,233.622334,99.2663264,224.955643,212.1828273,521.5028071,400.6059603,262.9417337,197.2064791,348.8804692,448.0491641
AT4G17840,21.33294856,32.43960262,236.7847143,173.4130343,26.32364327,24.18025899,101.1545509,88.07589059,206.6331877,249.972925,2670.993594,1962.121607,3662.462683,3162.757527
AT4G17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17860,0.96967948,1.474527392,6.190450047,9.008469312,0,2.545290421,0,0,0,0,0,0,0,0
AT4G17880,1027.860249,797.719319,362.1413277,1074.259966,32.90455409,53.45109883,143.4280945,105.0905513,150.875026,236.3380382,131.4708668,87.83145707,14.08037768,18.5871924
AT4G17900,1226.644542,535.2534432,47.97598786,148.6397437,36.1950095,71.26813177,90.58616496,72.0620923,45.91848616,62.9801915,53.93676588,207.1496629,12.51589127,8.804459557
AT4G17910,32.96910233,48.65940393,573.3904356,313.0443086,108.5850285,109.4474881,150.9769416,136.1172855,265.6712414,274.6455773,323.6205953,119.3182058,56.32151072,51.84848406
AT4G17920,1.93935896,0,1.547612512,4.504234656,0,0,0,5.004311965,0,0,13.48419147,14.91477573,0,0.978273284
AT4G17930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17940,861.0753784,995.3059895,4556.945041,5970.363037,424.4687477,271.0734298,321.5808856,248.2138735,898.690372,1092.738786,4713.848602,9218.988598,569.4730528,1442.953094
AT4G17950,151.2699989,224.1281636,3468.199639,2384.99225,2142.086471,1491.540186,1509.769416,1028.88654,1203.720316,1234.281897,775.3410096,303.2671065,64.14394276,93.91423527
AT4G17960,23.27230752,64.87920524,277.7964459,351.3303032,200.7177799,115.8107141,134.369478,164.1414325,127.9157829,257.1150086,100.0077534,122.6326004,111.078535,80.21840929
AT4G17990,0,0,21.66657516,18.01693862,13.16182164,11.45380689,0,0,0,0,0,0,0,0
AT4G17998,0,0,0,0,0,0,0,2.001724786,0,0,0,0,0,0
AT4G18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G18030,70.78660205,129.7584105,75.05920682,81.07622381,59.22819736,173.0797486,647.6910794,430.370829,1072.524641,1124.553522,888.8329545,860.0854003,12.51589127,26.41337867
AT4G18060,35.87814077,32.43960262,239.1061331,204.9426769,118.4563947,99.2663264,206.83841,208.1793778,501.8234559,531.1113056,324.7442779,225.3788332,0,6.847912988
AT4G18070,113.4524992,171.0451775,742.8540056,657.6182598,125.0373055,117.0833593,169.0941746,178.153506,331.2690787,270.7498954,151.697154,116.0038112,82.91777967,85.10977571
AT4G18080,0,0,6.190450047,11.26058664,0,0,0,0,0,0,0,0,0,0
AT4G18090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978273284
AT4G18100,1700.817808,2275.195766,3078.975092,5427.602761,12293.14141,7745.31875,4644.050723,5724.932888,14041.21709,15031.4888,5625.155209,7520.361362,926.175954,1259.037717
AT4G18110,0,0,0,0,0,0,0,0,0,0,0,1.657197303,1.564486409,0
AT4G18150,93.0892301,66.35373263,0.773806256,9.008469312,16.45227704,2.545290421,3.019538832,10.00862393,0,5.194242598,4.49473049,0,9.386918453,2.934819852
AT4G18180,0,0,0,0,0,0,0,0,0,1.298560649,0,0,1.564486409,0
AT4G18205,10.66647428,4.423582176,0,2.252117328,0,0,3.019538832,0,0,7.142083572,7.865778358,0,112.6430214,142.8278995
AT4G18220,0,0,18.57135014,20.26905595,0,3.817935631,16.60746358,1.000862393,0,1.298560649,0,0,67.27291558,57.71812376
AT4G18230,73.6956405,38.33771219,127.6780322,184.6736209,190.8464137,139.9909731,178.1527911,207.1785154,245.9918901,214.2625072,329.2390084,256.865582,535.0543518,320.8736372
AT4G18250,0,0,4.642837535,4.504234656,0,0,3.019538832,0,0,3.895681948,0,0,1.564486409,2.934819852
AT4G18260,13.57551272,10.32169174,54.16643791,90.08469312,16.45227704,36.9067111,43.78331306,37.03190854,186.9538365,236.9873185,133.7182321,94.46024628,46.93459227,43.0440245
AT4G18280,1078.283582,1310.854851,86.66630066,119.3622184,151.3609488,109.4474881,312.5222691,220.1897265,275.510917,164.9172025,196.644459,152.4621519,430.2337624,867.728403
AT4G18282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G18300,31.99942285,32.43960262,299.463021,511.2306335,167.8132259,49.6331632,194.7602547,335.2889017,213.1929715,131.8039059,89.89460981,64.63069482,43.80561945,109.5666078
AT4G18310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G18320,0,0,10.05948133,0,0,1.27264521,0,0,0,1.298560649,0,0,1.564486409,0
AT4G18330,0,5.898109567,38.69031279,56.3029332,6.580910818,0,0,2.001724786,0,1.298560649,1.123682623,69.60228673,1.564486409,0
AT4G18335,0,0,0,0,6.580910818,0,0,0,13.11956747,7.142083572,0,9.943183819,0,0
AT4G18340,3.878717921,5.898109567,0,2.252117328,0,0,0,0,6.559783737,0.649280325,0,0,1.564486409,0
AT4G18360,201.6933319,179.8923418,138.5113198,175.6651516,13.16182164,15.27174252,19.62700241,16.01379829,288.6304844,251.920766,459.5861926,223.7216359,87.61123889,58.69639704
AT4G18372,7.757435842,2.949054784,51.07121289,56.3029332,46.06637572,67.45019614,39.25400481,35.03018376,81.99729671,160.3722402,98.88407079,140.8617708,54.75702431,78.26186273
AT4G18375,9.696794802,5.898109567,85.11868814,153.1439783,46.06637572,20.36232336,66.4298543,70.06036752,68.87772924,90.89924546,70.79200522,39.77273528,7.822432044,4.89136642
AT4G18380,53.33237141,97.31880786,322.6772087,461.6840523,92.13275145,72.54077698,209.8579488,284.2449196,387.0272405,471.3775157,391.0415527,435.8428907,51.62805149,127.1755269
AT4G18395,31.99942285,19.16885609,1.547612512,0,6.580910818,0,3.019538832,1.000862393,0,0,0,0,1.564486409,0
AT4G18400,720.4718538,445.3072723,8.511868814,18.01693862,59.22819736,341.0689163,84.54708729,131.1129735,108.2364317,96.74276838,49.44203539,69.60228673,10.95140486,10.76100612
AT4G18422,13.57551272,44.23582176,1.547612512,2.252117328,0,0,0,0,0,0,5.618413113,0,0,0
AT4G18425,80.48339686,66.35373263,10.83328758,20.26905595,0,0,6.039077664,3.002587179,9.839675606,7.791363896,7.865778358,0,86.04675249,216.1983958
AT4G18440,194.9055755,165.1470679,973.4482699,1076.512083,608.7342506,656.6849285,1562.611345,2004.727373,495.2636721,618.1148691,124.7287711,263.4943712,350.4449556,409.896506
AT4G18450,0,0,0,0,0,0,0,0,0,5.843522922,0,0,1.564486409,0
AT4G18460,50.42333297,17.6943287,119.9399697,117.1101011,82.26138522,103.084262,132.8597086,73.06295469,127.9157829,137.6474288,59.555179,66.28789213,0,2.934819852
AT4G18465,6.787756361,4.423582176,241.4275518,144.135509,82.26138522,68.72284135,235.5240289,167.1440196,305.0299438,373.985467,274.1785599,251.8939901,120.4654535,96.84905512
AT4G18490,0,0,3.095225023,4.504234656,6.580910818,0,6.039077664,4.003449572,19.67935121,9.089924546,0,0,0,0
AT4G18500,0,0,0.773806256,0,0,0,1.509769416,1.000862393,3.279891869,0.649280325,0,0,0,0
AT4G18501,3.878717921,0,12.38090009,2.252117328,23.03318786,35.63406589,31.70515773,50.04311965,59.03805363,203.2247416,7.865778358,1.657197303,4.693459227,2.934819852
AT4G18520,210.4204472,181.3668692,1320.113472,880.5778753,151.3609488,249.4384612,250.621723,410.3535812,321.4294031,417.4872488,184.2839501,182.2917033,610.1496994,731.7484165
